new_la_code,la_name,school_type,num_schools,headcount,perm_excl,perm_excl_rate,suspension,susp_rate,one_plus_susp,one_plus_susp_rate,SEN provision - SEN with an EHC plan,SEN provision - SEN without an EHC plan/SEN support,SEN provision - No SEN
E06000035,Medway,Total,101,49577,56,0.11296,4137,8.3446,1670,3.3685,,,5
E06000035,Medway,Total,101,49577,56,0.11296,4137,8.3446,1670,3.3685,112,,
E06000035,Medway,Total,101,49577,56,0.11296,4137,8.3446,1670,3.3685,315,,
E06000035,Medway,Total,101,49577,56,0.11296,4137,8.3446,1670,3.3685,,1372,
E06000035,Medway,Total,101,49577,56,0.11296,4137,8.3446,1670,3.3685,,,2450
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,36,,
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,,102,
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,,,34
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,205,,
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,,385,
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,,,697
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,,0,
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,31,,
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,272,,
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,,487,
E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717,,,731
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,36,,
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,,102,
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,,,34
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,205,,
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,,385,
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,,,697
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,,0,
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,31,,
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,272,,
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,,487,
E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886,,,731
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,36,,
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,,102,
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,,,34
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,205,,
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,,385,
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,,,697
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,,0,
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,31,,
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,272,,
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,,487,
E06000046,Isle of Wight,special,3,395,0,0,31,7.8481,16,4.05063,,,731
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,36,,
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,,102,
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,,,34
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,205,,
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,,385,
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,,,697
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,,0,
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,31,,
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,272,,
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,,487,
E06000046,Isle of Wight,state-funded primary,38,8742,0,0,172,1.96751,98,1.12102,,,731
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,75,,
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,,138,
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,,,66
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,161,,
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,,1219,
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,,,1960
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,,0,
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,17,,
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,253,,
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,,1357,
E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942,,,2026
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,75,,
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,,138,
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,,,66
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,161,,
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,,1219,
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,,,1960
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,,0,
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,17,,
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,253,,
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,,1357,
E06000030,Swindon,special,7,834,0,0,17,2.03837,12,1.43885,,,2026
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,75,,
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,,138,
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,,,66
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,161,,
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,,1219,
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,,,1960
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,,0,
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,17,,
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,253,,
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,,1357,
E06000030,Swindon,Total,88,37001,52,0.14054,3636,9.82676,1372,3.70801,,,2026
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,75,,
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,,138,
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,,,66
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,161,,
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,,1219,
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,,,1960
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,,0,
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,17,,
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,253,,
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,,1357,
E06000030,Swindon,state-funded primary,66,21386,5,0.02338,279,1.30459,151,0.70607,,,2026
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,31,,
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,,101,
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,,,18
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,348,,
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,,2278,
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,,,4063
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,,0,
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,132,,
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,511,,
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,,2379,
E06000003,Redcar and Cleveland,special,4,475,0,0,132,27.78947,40,8.42105,,,4081
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,31,,
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,,101,
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,,,18
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,348,,
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,,2278,
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,,,4063
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,,0,
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,132,,
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,511,,
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,,2379,
E06000003,Redcar and Cleveland,Total,58,21262,61,0.2869,6971,32.78619,1196,5.62506,,,4081
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,31,,
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,,101,
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,,,18
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,348,,
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,,2278,
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,,,4063
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,,0,
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,132,,
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,511,,
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,,2379,
E06000003,Redcar and Cleveland,state-funded primary,44,12482,3,0.02403,150,1.20173,68,0.54478,,,4081
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,31,,
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,,101,
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,,,18
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,348,,
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,,2278,
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,,,4063
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,,0,
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,132,,
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,511,,
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,,2379,
E06000003,Redcar and Cleveland,state-funded secondary,10,8305,58,0.69837,6689,80.54184,1088,13.10054,,,4081
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,43,,
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,,67,
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,,,8
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,47,,
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,,488,
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,,,1182
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,,,0
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,,0,
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,22,,
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,112,,
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,,555,
E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353,,,1190
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,43,,
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,,67,
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,,,8
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,47,,
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,,488,
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,,,1182
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,,,0
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,,0,
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,22,,
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,112,,
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,,555,
E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045,,,1190
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,43,,
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,,67,
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,,,8
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,47,,
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,,488,
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,,,1182
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,,,0
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,,0,
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,22,,
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,112,,
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,,555,
E06000006,Halton,state-funded primary,49,10208,1,0.0098,118,1.15596,58,0.56818,,,1190
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,43,,
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,,67,
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,,,8
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,47,,
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,,488,
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,,,1182
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,,,0
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,,0,
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,22,,
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,112,,
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,,555,
E06000006,Halton,state-funded secondary,8,8181,40,0.48894,1717,20.98765,677,8.27527,,,1190
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,47,,
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,,78,
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,,,28
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,146,,
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,,446,
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,,,1031
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,147,,
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,340,,
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,,524,
E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073,,,1059
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,47,,
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,,78,
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,,,28
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,146,,
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,,446,
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,,,1031
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,147,,
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,340,,
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,,524,
E06000007,Warrington,special,4,444,0,0,147,33.10811,45,10.13514,,,1059
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,47,,
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,,78,
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,,,28
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,146,,
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,,446,
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,,,1031
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,147,,
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,340,,
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,,524,
E06000007,Warrington,state-funded primary,69,18775,1,0.00533,153,0.81491,83,0.44208,,,1059
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,47,,
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,,78,
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,,,28
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,146,,
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,,446,
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,,,1031
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,147,,
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,340,,
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,,524,
E06000007,Warrington,state-funded secondary,13,13954,22,0.15766,1623,11.63107,612,4.38584,,,1059
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,38,,
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,,117,
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,,,47
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,30,,
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,,529,
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,,,1074
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,52,,
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,120,,
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,,646,
E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676,,,1121
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,38,,
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,,117,
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,,,47
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,30,,
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,,529,
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,,,1074
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,52,,
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,120,,
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,,646,
E06000008,Blackburn with Darwen,state-funded primary,55,15256,5,0.03277,202,1.32407,115,0.7538,,,1121
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,38,,
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,,117,
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,,,47
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,30,,
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,,529,
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,,,1074
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,52,,
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,120,,
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,,646,
E06000008,Blackburn with Darwen,Total,70,27761,35,0.12608,1887,6.79731,948,3.41486,,,1121
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,38,,
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,,117,
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,,,47
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,30,,
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,,529,
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,,,1074
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,52,,
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,120,,
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,,646,
E06000008,Blackburn with Darwen,state-funded secondary,12,12135,30,0.24722,1633,13.45694,808,6.65843,,,1121
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,40,,
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,,136,
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,,,35
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,163,,
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,,750,
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,,,1103
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,,0,
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,0,,
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,203,,
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,,886,
E06000005,Darlington,special,2,339,1,0.29499,0,0,0,0,,,1138
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,40,,
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,,136,
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,,,35
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,163,,
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,,750,
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,,,1103
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,,0,
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,0,,
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,203,,
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,,886,
E06000005,Darlington,state-funded secondary,8,6754,20,0.29612,2016,29.84898,579,8.5727,,,1138
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,40,,
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,,136,
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,,,35
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,163,,
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,,750,
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,,,1103
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,,0,
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,0,,
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,203,,
E06000005,Darlington,state-funded primary,29,8886,8,0.09003,211,2.37452,88,0.99032,,886,
